text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
0. abstract -- 9/9
==========================================================================================
Our implementation will be open-sourced at https://github. com/WowCZ/shadowgnn.",577293,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"When the annotated data is extremely limited (only 10% training set), ShadowGNN gets over absolute 5% performance gain, which shows its powerful generalization ability.",abstract,"Recently, Text-to-SQL has drawn a great deal of attention from the semantic parsing community (Berant et al., 2013;Cao et al., 2019Cao et al., , 2020)).",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 1/33
==========================================================================================
Recently, Text-to-SQL has drawn a great deal of attention from the semantic parsing community (Berant et al., 2013;Cao et al., 2019Cao et al., , 2020)).",577294,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,Our implementation will be open-sourced at https://github. com/WowCZ/shadowgnn.,abstract,"The ability to query a database with natural language (NL) engages the majority of users, who are not familiar with SQL language, in visiting large databases.",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 2/33
==========================================================================================
The ability to query a database with natural language (NL) engages the majority of users, who are not familiar with SQL language, in visiting large databases.",577295,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"Recently, Text-to-SQL has drawn a great deal of attention from the semantic parsing community (Berant et al., 2013;Cao et al., 2019Cao et al., , 2020)).",Introduction,A number of neural approaches have been proposed to translate questions into executable SQL queries.,Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 3/33
==========================================================================================
A number of neural approaches have been proposed to translate questions into executable SQL queries.",577296,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"The ability to query a database with natural language (NL) engages the majority of users, who are not familiar with SQL language, in visiting large databases.",Introduction,"On public Text-to-SQL benchmarks (Zhong et al., *",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 4/33
==========================================================================================
On public Text-to-SQL benchmarks (Zhong et al., *",577297,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,A number of neural approaches have been proposed to translate questions into executable SQL queries.,Introduction,"The corresponding authors are Lu Chen and Kai Yu. 2017; Krishnamurthy et al., 2017), exact match accuracy even excesses more than 80%.",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 5/33
==========================================================================================
The corresponding authors are Lu Chen and Kai Yu. 2017; Krishnamurthy et al., 2017), exact match accuracy even excesses more than 80%.",577298,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"On public Text-to-SQL benchmarks (Zhong et al., *",Introduction,"However, the cross-domain problem for Text-to-SQL is a practical challenge and ignored by the prior datasets. ",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 6/33
==========================================================================================
However, the cross-domain problem for Text-to-SQL is a practical challenge and ignored by the prior datasets. ",577299,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"The corresponding authors are Lu Chen and Kai Yu. 2017; Krishnamurthy et al., 2017), exact match accuracy even excesses more than 80%.",Introduction,"To be clarified, a database schema is regarded as a domain.",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 7/33
==========================================================================================
To be clarified, a database schema is regarded as a domain.",577300,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"However, the cross-domain problem for Text-to-SQL is a practical challenge and ignored by the prior datasets. ",Introduction,"The domain information consists of two parts: the semantic information (e.g., the table name) of the schema components and the structure information (e.g., the primary-key relation between a table and a column) of the schema. ",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 8/33
==========================================================================================
The domain information consists of two parts: the semantic information (e.g., the table name) of the schema components and the structure information (e.g., the primary-key relation between a table and a column) of the schema. ",577301,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"To be clarified, a database schema is regarded as a domain.",Introduction,"The recently released dataset, Spider (Yu et al., 2018), hides the database schemas of the test set, which are totally unseen on the training set.",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 9/33
==========================================================================================
The recently released dataset, Spider (Yu et al., 2018), hides the database schemas of the test set, which are totally unseen on the training set.",577302,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"The domain information consists of two parts: the semantic information (e.g., the table name) of the schema components and the structure information (e.g., the primary-key relation between a table and a column) of the schema. ",Introduction,"In this cross-domain setup, domain adaptation is challenging for two main reasons.",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 10/33
==========================================================================================
In this cross-domain setup, domain adaptation is challenging for two main reasons.",577303,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"The recently released dataset, Spider (Yu et al., 2018), hides the database schemas of the test set, which are totally unseen on the training set.",Introduction,"First, the semantic information of the domains in the test and development set are unseen in the training set.",Introduction,
"{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser
==========================================================================================
1. Introduction -- 11/33
==========================================================================================
First, the semantic information of the domains in the test and development set are unseen in the training set.",577304,{S}hadow{GNN}: Graph Projection Neural Network for Text-to-{SQL} Parser,"0. abstract
1. Introduction
2. Background
3. Method
4. Experiments
5. Dev. Test
6. Related Work
7. Conclusion
",2021,"In this cross-domain setup, domain adaptation is challenging for two main reasons.",Introduction,"On the given development set, 35% of words in database schemas do not occur in the schemas on the training set.",Introduction,
