text,doc_id,paper_title,year,section,prev_text,prev_section,next_text,next_section,label
We also notice that the results for NPI test cases have unusually high variance across different hyper-parameters.,8375107,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,"ber of units in the hidden states, which is insufficient to take into account both long and short-term information.",TARGETED SYNTACTIC EVALUATION,This result maybe due to the non-syntactic cues discussed in Marvin & Linzen (2018).,TARGETED SYNTACTIC EVALUATION,
This result maybe due to the non-syntactic cues discussed in Marvin & Linzen (2018).,8375108,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,We also notice that the results for NPI test cases have unusually high variance across different hyper-parameters.,TARGETED SYNTACTIC EVALUATION,"Despite this, ON-LSTM actually achieves better perplexity on the validation set.",TARGETED SYNTACTIC EVALUATION,
"Despite this, ON-LSTM actually achieves better perplexity on the validation set.",8375109,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,TARGETED SYNTACTIC EVALUATION,This result maybe due to the non-syntactic cues discussed in Marvin & Linzen (2018).,TARGETED SYNTACTIC EVALUATION,We also analyze the model's performance on the logical inference task described in Bowman et al. (2015).,LOGICAL INFERENCE,
We also analyze the model's performance on the logical inference task described in Bowman et al. (2015).,8375110,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"Despite this, ON-LSTM actually achieves better perplexity on the validation set.",TARGETED SYNTACTIC EVALUATION,"This task is based on a language that has a vocabulary of six words and three logical operations, or, and, not.",LOGICAL INFERENCE,
"This task is based on a language that has a vocabulary of six words and three logical operations, or, and, not.",8375111,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,We also analyze the model's performance on the logical inference task described in Bowman et al. (2015).,LOGICAL INFERENCE,"There are seven mutually exclusive logical relations that describe the relationship between two sentences: two types of entailment, equivalence, exhaustive and non-exhaustive contradiction, and two types of semantic independence.",LOGICAL INFERENCE,
"There are seven mutually exclusive logical relations that describe the relationship between two sentences: two types of entailment, equivalence, exhaustive and non-exhaustive contradiction, and two types of semantic independence.",8375112,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"This task is based on a language that has a vocabulary of six words and three logical operations, or, and, not.",LOGICAL INFERENCE,"Similar to the natural language inference task, this logical inference task requires the model to predict the correct label given a pair of sentences.",LOGICAL INFERENCE,
"Similar to the natural language inference task, this logical inference task requires the model to predict the correct label given a pair of sentences.",8375113,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"There are seven mutually exclusive logical relations that describe the relationship between two sentences: two types of entailment, equivalence, exhaustive and non-exhaustive contradiction, and two types of semantic independence.",LOGICAL INFERENCE,"The train/test split is as described in the original codebase 3 , and 10% of training set is set aside as the validation set. ",LOGICAL INFERENCE,
"The train/test split is as described in the original codebase 3 , and 10% of training set is set aside as the validation set. ",8375114,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"Similar to the natural language inference task, this logical inference task requires the model to predict the correct label given a pair of sentences.",LOGICAL INFERENCE,We evaluate the ON-LSTM and the standard LSTM on this dataset.,LOGICAL INFERENCE,
We evaluate the ON-LSTM and the standard LSTM on this dataset.,8375115,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"The train/test split is as described in the original codebase 3 , and 10% of training set is set aside as the validation set. ",LOGICAL INFERENCE,"Given a pair of sentences (s 1 , s 2 ), we feed both sentences into an RNN encoder, taking the last hidden state (h 1 , h 2 ) as the sentence embedding.",LOGICAL INFERENCE,
"Given a pair of sentences (s 1 , s 2 ), we feed both sentences into an RNN encoder, taking the last hidden state (h 1 , h 2 ) as the sentence embedding.",8375116,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,We evaluate the ON-LSTM and the standard LSTM on this dataset.,LOGICAL INFERENCE,"The concatenation of (h 1 , h 2 , h 1 • h 2 , abs(h 1 − h 2 )) is used as input to a multi-layer classifier, which gives a probability distribution over seven labels.",LOGICAL INFERENCE,
"The concatenation of (h 1 , h 2 , h 1 • h 2 , abs(h 1 − h 2 )) is used as input to a multi-layer classifier, which gives a probability distribution over seven labels.",8375117,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"Given a pair of sentences (s 1 , s 2 ), we feed both sentences into an RNN encoder, taking the last hidden state (h 1 , h 2 ) as the sentence embedding.",LOGICAL INFERENCE,"In our experiment, the RNN models were parameterised with 400 units in one hidden layer, and the input embedding size was 128.",LOGICAL INFERENCE,
"In our experiment, the RNN models were parameterised with 400 units in one hidden layer, and the input embedding size was 128.",8375118,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"The concatenation of (h 1 , h 2 , h 1 • h 2 , abs(h 1 − h 2 )) is used as input to a multi-layer classifier, which gives a probability distribution over seven labels.",LOGICAL INFERENCE,A dropout of 0.2 was applied between different layers.,LOGICAL INFERENCE,
A dropout of 0.2 was applied between different layers.,8375119,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"In our experiment, the RNN models were parameterised with 400 units in one hidden layer, and the input embedding size was 128.",LOGICAL INFERENCE,Both models are trained on sequences with 6 or less logical operations and tested on sequences with at most 12 operations. ,LOGICAL INFERENCE,
Both models are trained on sequences with 6 or less logical operations and tested on sequences with at most 12 operations. ,8375120,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,A dropout of 0.2 was applied between different layers.,LOGICAL INFERENCE,Figure 3 shows the performance of ON-LSTM and standard LSTM on the logical inference task.,LOGICAL INFERENCE,
Figure 3 shows the performance of ON-LSTM and standard LSTM on the logical inference task.,8375121,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,Both models are trained on sequences with 6 or less logical operations and tested on sequences with at most 12 operations. ,LOGICAL INFERENCE,"While both models achieve nearly 100% accuracy on short sequences (≤ 3), ON-LSTM attains  means that an unrelated phrase (or a clause) exist between the targeted pair of words, while ""shortterm dependency"" means there is no such distraction.",LOGICAL INFERENCE,
"While both models achieve nearly 100% accuracy on short sequences (≤ 3), ON-LSTM attains  means that an unrelated phrase (or a clause) exist between the targeted pair of words, while ""shortterm dependency"" means there is no such distraction.",8375122,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,Figure 3 shows the performance of ON-LSTM and standard LSTM on the logical inference task.,LOGICAL INFERENCE,better performance on sequences longer then 3.,LOGICAL INFERENCE,
better performance on sequences longer then 3.,8375123,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"While both models achieve nearly 100% accuracy on short sequences (≤ 3), ON-LSTM attains  means that an unrelated phrase (or a clause) exist between the targeted pair of words, while ""shortterm dependency"" means there is no such distraction.",LOGICAL INFERENCE,The performance gap continues to increase on longer sequences (≥ 7) that were not present during training.,LOGICAL INFERENCE,
The performance gap continues to increase on longer sequences (≥ 7) that were not present during training.,8375124,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,better performance on sequences longer then 3.,LOGICAL INFERENCE,"Hence, the ON-LSTM model shows better generalization while facing structured data with various lengths and comparing to the standard LSTM.",LOGICAL INFERENCE,
"Hence, the ON-LSTM model shows better generalization while facing structured data with various lengths and comparing to the standard LSTM.",8375125,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,The performance gap continues to increase on longer sequences (≥ 7) that were not present during training.,LOGICAL INFERENCE,"A tree-structured model can achieve strong performance on this dataset (Bowman et al., 2015), since it is provided with the ground truth structure as input.",LOGICAL INFERENCE,
"A tree-structured model can achieve strong performance on this dataset (Bowman et al., 2015), since it is provided with the ground truth structure as input.",8375126,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"Hence, the ON-LSTM model shows better generalization while facing structured data with various lengths and comparing to the standard LSTM.",LOGICAL INFERENCE,The recursive application of the same composition function is well suited for this task.,LOGICAL INFERENCE,
The recursive application of the same composition function is well suited for this task.,8375127,"Ordered Neurons: Integrating Tree Structures into Recurrent Neural
  Networks",2018,LOGICAL INFERENCE,"A tree-structured model can achieve strong performance on this dataset (Bowman et al., 2015), since it is provided with the ground truth structure as input.",LOGICAL INFERENCE,"We also include the result of RRNet (Jacob et al., 2018), which can induce the latent tree structure from downstream tasks.",LOGICAL INFERENCE,
